accounted_phase_wall_time_sec,accounted_system_time_sec,accuracy_change_from_previous,actual_cloud_fusion_ratio,actual_cloud_share_of_admitted,actual_local_batches,actual_optimizer_steps,admitted_client_ids_actual,admitted_client_ids_objective,admitted_update_norm_max,admitted_update_norm_mean,aggregate_dp_max_client_weight,aggregate_dp_noise_norm,aggregate_dp_noise_share_count,aggregate_dp_noise_std,aggregate_dp_protected_packets,aggregate_dp_protocol,aggregate_dp_release,aggregate_dp_sensitivity,aggregate_dp_transport,aggregation_wall_time_sec,all_cross_domain_updates_protected,best_accuracy,cloud_aggregation_time,cloud_edge_sample_ratio_max,cloud_edge_sample_ratio_min,cloud_fusion_ratio,cloud_input_update_norm_max,cloud_input_update_norm_mean,communication_volume,cumulative_wall_time_sec,direction_aggregate_to_mean_client_norm_ratio,direction_client_count,direction_mean_client_cosine,direction_mean_client_norm,direction_negative_cosine_fraction,direction_raw_aggregate_norm,dp_accountant_scope,dp_clipping_unit,dp_diagnostic_scope,dp_parameter_count,dp_parameter_scope,dp_release_calibration,edge_aggregation_time,end_to_end_dp_status,evaluation_wall_time_sec,flow_wall_time_sec,global_release_contract,global_release_count,global_release_epsilon,global_update_norm,he_addition_time_sec,he_aggregation_calls,he_backend,he_ciphertext_bytes,he_ciphertext_bytes_semantics,he_ciphertext_count,he_coeff_mod_bit_sizes,he_decryption_time_sec,he_encrypted_parameter_values,he_encrypted_updates,he_encryption_time_sec,he_execution_status,he_failures,he_key_setup_time_sec,he_mapped_update_bytes,he_max_abs_error,he_poly_modulus_degree,he_process_chunks_per_task,he_process_fallbacks,he_process_tasks,he_process_workers,he_scale_bits,he_selected_but_profiled_clients,he_shared_memory_bytes,he_wall_time_sec,he_worker_cpu_time_sec,infeasible_clients,local_packet_dp_release_count,local_packet_dp_released_noise_norm,logical_time,mainline_fusion,max_feature_epsilon,max_risk,max_update_epsilon,min_remaining_epsilon,multi_edge_loop_client_cycles,noise_ratio_semantics,non_training_wall_time_sec,num_budget_exhausted_clients,num_clients,num_edge_only_update_clients,num_effective_clients,num_effective_edges,num_feature_dp_clients,num_global_update_clients,num_he_clients,num_update_dp_clients,num_update_dp_he_clients,num_update_dp_only_clients,num_update_he_only_clients,numerically_valid,omega_feature_clip_excess_sq_max,omega_feature_clip_excess_sq_mean,policy,post_to_pre_update_norm_ratio,pre_dp_global_update_norm,privacy_guarantee,privacy_mechanism_scope,protected_object,protection_release_audit,protection_rule_scope,real_he_used,released_model_dp_coverage,return_time,round,round_duration,round_wall_time_sec,selection_pool_candidates_after_stability,selection_pool_candidates_before_stability,selection_stability_removed_candidates,selection_trigger,selection_update_mechanisms_after_stability,selection_update_mechanisms_before_stability,selection_wall_time_sec,selector_cloud_fusion_ratio,skipped_clients,system_latency_objective,system_omega_objective,test_accuracy,test_loss,train_accuracy,train_loss,training_health,training_wall_time_sec,unattributed_wall_time_sec,uniform_update_dp,update_dp_clip_fraction,update_dp_clip_scale_mean,update_dp_clip_scale_min,update_dp_clipped_clients,update_dp_coverage,update_dp_max_client_fraction,update_dp_noise_norm,update_dp_noise_norm_max,update_dp_noise_norm_mean,update_dp_noise_std,update_dp_noise_to_signal_ratio,update_dp_preclip_norm_count,update_dp_preclip_norm_max,update_dp_preclip_norm_mean,update_dp_preclip_norm_p50,update_dp_preclip_norm_p90,update_dp_protected_clients,update_dp_release,update_dp_release_count,update_dp_sensitivity,update_he_coverage,update_packets_with_real_he_pending_isolation,update_packets_without_dp_calibration,waiting_time
83.8584151007235,243.31996691867855,0.0,0.8594730238393977,1.0,258,258,0;1;2;3;4;6;7;9;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;49;50;51;53;55;56;57;58;59;61;62;63;64;66;67;68;70;71;73;74;75;76;78;79;80;81;82;83;84;86;87;88;89;90;91;92;93;94;95;96;97;99,0;1;2;3;4;6;7;9;10;11;12;13;14;15;16;17;18;19;21;22;23;24;25;26;27;28;29;30;31;33;34;35;36;37;38;39;40;41;42;43;44;45;47;48;49;50;51;53;55;56;57;58;59;61;62;63;64;66;67;68;70;71;73;74;75;76;78;79;80;81;82;83;84;86;87;88;89;90;91;92;93;94;95;96;97;99,0.0,0.0,0.0,0.0,0,0.0,0,not_selected,0,0.0,not_selected,60.19997330009937,1,0.1065,53.98024100799998,1.0,0.7001044932079414,0.8594730238393977,35.27123082446699,29.25070372987622,61697.61696191986,84.40692710131407,0.0,0,0.0,0.0,0.0,0.0,recorded_dp_events_only,released_packet,private_experiment_logs_not_public_dp_outputs,5130,trainable_parameters_v1,tex_packet,115.99454544,not_established,0.34777599945664406,0.0037553999572992325,legacy_per_link_selection,0,0.0,9.032245602576296,2.1922849286347628,1,seal,3581350500,seal_save_size_upper_bound,27300,50;40,1.3124988991767168,111816420,10,102.07614239864051,real,0,0.04533709958195686,447265680,5.097838926644532e-08,8192,32,0,86,4,40,0,0,36.68984009884298,105.580926226452,0,10,9.032300933280686,227.44765721902397,0,0.0,0.58,0.7047879795216052,7.295212020478395,258,measured_norm_ratio_not_a_convergence_threshold,76.44267699867487,0,100,0,86,10,0,86,86,86,86,0,0,1,0.0,0.0,fixed_mode_fixed_privacy,120.1537636029505,0.07517239020846202,uniform_secure_aggregate_dp,local_packet_or_secure_aggregate,cross_domain_model_update,"[{""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""0;10;30;40;50;70;80;90"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 0, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 0}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""1;11;21;31;41;51;61;71;81;91"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 1, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 1}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""2;12;22;42;62;82;92"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 2, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 2}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""3;13;23;33;43;53;63;73;83;93"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 3, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 3}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""4;14;24;34;44;64;74;84;94"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 4, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 4}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""6;16;26;36;56;66;76;86;96"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 5, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 6}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""7;17;27;37;47;57;67;87;97"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 6, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 7}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""9;19;29;39;49;59;79;89;99"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 7, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 9}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""15;25;35;45;55;75;95"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 8, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 5}, {""accounted_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""aggregate_only_decryption_enforced"": false, ""client_ids"": ""18;28;38;48;58;68;78;88"", ""destination"": ""cloud"", ""dp_budget_ok"": true, ""dp_event_observed"": true, ""executed_update_noise_multiplier"": 6.911200311588957, ""formal_dp_status"": ""not_established"", ""he_crypto_observed"": true, ""he_execution"": ""real"", ""key_isolation_enforced"": false, ""mechanism"": ""dp_he3"", ""mode"": ""LIIEIIIC"", ""noise_location"": ""packet"", ""object"": ""model_update"", ""packet_index"": 9, ""packet_protection_status"": ""packet_dp_pending_analysis"", ""released_model_dp_status"": ""dp_coverage_pending_analysis"", ""round"": 0, ""selected_update_noise_multipliers"": ""6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573;6.9112003115889573"", ""sigma_execution_accounting_consistent"": true, ""source"": ""edge"", ""source_domain"": 8}]",observed_operations_not_a_security_proof,True,all_contributions_pending_analysis,17.730042724264212,0,227.44765721902397,83.87727770023048,358,358,0,scheduled,"{""dp_he"": 344, ""dp_only"": 0, ""he_only"": 0, ""neither"": 14}","{""dp_he"": 344, ""dp_only"": 0, ""he_only"": 0, ""neither"": 14}",15.87230969965458,0.8594730238393977,14,227.44765721902397,122567.9797145209,0.1065,4.799076999664306,0.12,4.7296409530639645,noise_dominates_update,7.43460070155561,0.01886259950697422,1,1.0,0.5333951468595433,0.46972945500144503,86,1.0,0.14413075780089152,9.032300933280686,35.27562414474591,29.251391855025098,0.1279089321856542,120.15449965383615,86,0.5322212548907135,0.4706880147960159,0.47081126620745817,0.4978764573625996,86,1,10,0.07206537890044576,1.0,10,0,818.384990127804
