actual_local_batches,actual_optimizer_steps,client_id,communication_volume,deadline_satisfied,edge_id,epsilon_used,fast_response_client,fast_response_deadline,feasible,feasible_memory,feasible_privacy,feasible_resource,feasible_risk,feasible_time,feature_dp_events,feature_epsilon,global_release_required,has_feasible_candidate,local_training_epochs,mechanisms,memory_capacity,memory_requirement,mode,omega_feature_clip_excess_sq,policy,pre_aggregation_time,projected_feature_epsilon,projected_update_epsilon,remaining_epsilon,risk,round,time,update_dp_events,update_epsilon,update_mechanism,update_protection_goal
3,3,71,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.826628304645198,0.5372,LIC,,full_dynfl,10.590156692021777,0.0,8.000000000001,0.0,0.0,13,40.15325471205665,0,8.000000000001,none,packet_protection
3,3,72,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.699842775864906,0.5372,LIC,,full_dynfl,11.279799043177698,0.0,0.0,8.0,0.0,13,43.018978449941386,0,0.0,none,packet_protection
3,3,73,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.949324494891817,0.5688,LIE,,full_dynfl,5.220709192839417,0.0,0.0,8.0,0.0,13,15.836057082692484,0,0.0,none,packet_protection
3,3,74,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.373369464974584,0.5372,LIC,,full_dynfl,10.84944374799726,0.0,8.000000000001,0.0,0.0,13,39.05961015461108,0,8.000000000001,none,packet_protection
3,3,75,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0329957754014922,0.5372,LIC,,full_dynfl,8.85102238078116,0.0,0.0,8.0,0.0,13,29.843299523038546,0,0.0,none,packet_protection
3,3,76,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5225967874451976,0.5372,LIC,,full_dynfl,10.810258035457412,0.0,0.0,8.0,0.0,13,42.55204436387244,0,0.0,none,packet_protection
3,3,77,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.7023509254444353,0.5372,LIC,,full_dynfl,10.138091713137245,0.0,0.0,8.0,0.0,13,32.732162890783954,0,0.0,none,packet_protection
3,3,78,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.1302373664638856,0.5372,LIC,,full_dynfl,9.87634089066307,0.0,8.000000000001,0.0,0.0,13,36.900683559199436,0,8.000000000001,none,packet_protection
3,3,79,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5075545469820644,0.5372,LIC,,full_dynfl,9.656988426296136,0.0,8.000000000001,0.0,0.0,13,31.592796990493973,0,8.000000000001,none,packet_protection
3,3,80,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8296725957303435,0.5372,LIC,,full_dynfl,8.879776596355265,0.0,8.000000000001,0.0,0.0,13,30.752274124186734,0,8.000000000001,none,packet_protection
3,3,81,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.550842491022395,0.5372,LIC,,full_dynfl,10.21798098537173,0.0,8.000000000001,0.0,0.0,13,33.57453311509733,0,8.000000000001,none,packet_protection
3,3,82,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2161122283893053,0.5372,LIC,,full_dynfl,9.606172597852888,0.0,8.000000000001,0.0,0.0,13,30.605762378497595,0,8.000000000001,none,packet_protection
3,3,83,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.4318254026176642,0.5372,LIC,,full_dynfl,9.230550829898538,0.0,8.000000000001,0.0,0.0,13,31.23255013929377,0,8.000000000001,none,packet_protection
3,3,84,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.1478191071057733,0.5372,LIC,,full_dynfl,10.898628601521015,0.0,8.000000000001,0.0,0.0,13,36.476827090168584,0,8.000000000001,none,packet_protection
3,3,85,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9260925662709386,0.5372,LIC,,full_dynfl,10.350229707465358,0.0,0.0,8.0,0.0,13,34.6785714071967,0,0.0,none,packet_protection
3,3,86,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.7996014940214557,0.5688,LIE,,full_dynfl,6.3724054052695,0.0,0.0,8.0,0.0,13,20.009522779211657,0,0.0,none,packet_protection
3,3,87,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.474420304413817,0.5372,LIC,,full_dynfl,10.755961074656351,0.0,8.000000000001,0.0,0.0,13,37.24806416951694,0,8.000000000001,none,packet_protection
3,3,88,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.3858028244505176,0.5372,LIC,,full_dynfl,10.16172701179147,0.0,8.000000000001,0.0,0.0,13,36.241660267101636,0,8.000000000001,none,packet_protection
3,3,89,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.3705276667987023,0.5372,LIC,,full_dynfl,9.80946912884143,0.0,0.0,8.0,0.0,13,33.83937756095655,0,0.0,none,packet_protection
3,3,90,89.453136,,0,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.4332702580801087,0.948,LIIE,,full_dynfl,10.380321860893693,0.0,0.0,8.0,0.58,13,23.365249595033823,0,0.0,none,packet_protection
3,3,91,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0364106472173031,0.5372,LIC,,full_dynfl,11.030578058127686,0.0,8.000000000001,0.0,0.0,13,33.17316674750017,0,8.000000000001,none,packet_protection
3,3,92,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7756584058061933,0.5372,LIC,,full_dynfl,8.778465538689428,0.0,8.000000000001,0.0,0.0,13,29.917231518768048,0,8.000000000001,none,packet_protection
3,3,93,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2763035970769345,0.5372,LIC,,full_dynfl,12.515991759752815,0.0,0.0,8.0,0.0,13,44.95009566892172,0,0.0,none,packet_protection
3,3,94,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.022644065962914,0.5372,LIC,,full_dynfl,11.931033011363208,0.0,8.000000000001,0.0,0.0,13,42.182889446009675,0,8.000000000001,none,packet_protection
3,3,95,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.386951937299487,0.5372,LIC,,full_dynfl,11.13287172830249,0.0,8.000000000001,0.0,0.0,13,42.453585478727796,0,8.000000000001,none,packet_protection
3,3,96,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0407947296407267,0.5372,LIC,,full_dynfl,10.286474819175059,0.0,0.0,8.0,0.0,13,33.61471724602504,0,0.0,none,packet_protection
3,3,97,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2270978966466777,0.5372,LIC,,full_dynfl,10.810532879493788,0.0,8.000000000001,0.0,0.0,13,35.88217779593904,0,8.000000000001,none,packet_protection
3,3,98,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8571687012908544,0.5372,LIC,,full_dynfl,11.339818208659244,0.0,0.0,8.0,0.0,13,39.950795496636694,0,0.0,none,packet_protection
3,3,99,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5665195180963505,0.5372,LIC,,full_dynfl,10.428954333013348,0.0,0.0,8.0,0.0,13,34.783867052022885,0,0.0,none,packet_protection
3,3,0,89.453136,,0,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.4526825050714955,0.948,LIIE,,full_dynfl,10.705337339707489,0.0,0.0,8.0,0.58,14,24.741691831915816,0,0.0,none,packet_protection
3,3,1,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.020729936082863,0.5372,LIC,,full_dynfl,10.27062984705381,0.0,8.000000000001,0.0,0.0,14,38.12651893221816,0,8.000000000001,none,packet_protection
3,3,2,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.380488196284812,0.5688,LIE,,full_dynfl,5.61764526093144,0.0,8.000000000001,0.0,0.0,14,15.322507360165122,0,8.000000000001,none,packet_protection
3,3,3,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7431799468753328,0.5372,LIC,,full_dynfl,10.488815680667727,0.0,8.000000000001,0.0,0.0,14,32.604415488865605,0,8.000000000001,none,packet_protection
3,3,4,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0840160768825502,0.5372,LIC,,full_dynfl,9.06266069834827,0.0,0.0,8.0,0.0,14,32.200935556905826,0,0.0,none,packet_protection
3,3,5,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,0.782682067956915,0.5688,LIE,,full_dynfl,5.138502753131933,0.0,0.0,8.0,0.0,14,15.73486771082015,0,0.0,none,packet_protection
3,3,6,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.6303355215731377,0.5688,LIE,,full_dynfl,5.936944847731815,0.0,0.0,8.0,0.0,14,16.19638161499332,0,0.0,none,packet_protection
3,3,7,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.053595733538623,0.5688,LIE,,full_dynfl,4.638139211652706,0.0,0.0,8.0,0.0,14,14.681587662458234,0,0.0,none,packet_protection
3,3,8,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8725715355944437,0.5372,LIC,,full_dynfl,11.284632220819702,0.0,0.0,8.0,0.0,14,36.22087251626584,0,0.0,none,packet_protection
3,3,9,89.453136,,9,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,1.3144213466357852,0.948,LIIE,,full_dynfl,10.924333562757058,0.0,8.000000000001,0.0,0.58,14,21.120492772399754,0,8.000000000001,none,packet_protection
3,3,10,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9864894286034035,0.5372,LIC,,full_dynfl,11.641008180138707,0.0,8.000000000001,0.0,0.0,14,35.77862058798339,0,8.000000000001,none,packet_protection
3,3,11,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.0833708586033586,0.5372,LIC,,full_dynfl,11.090215774207367,0.0,0.0,8.0,0.0,14,43.178637278186876,0,0.0,none,packet_protection
3,3,12,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.67780451323768,0.5372,LIC,,full_dynfl,11.308840181253569,0.0,8.000000000001,0.0,0.0,14,36.41425934046129,0,8.000000000001,none,packet_protection
3,3,13,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.7205665385753408,0.5688,LIE,,full_dynfl,5.280286341708124,0.0,0.0,8.0,0.0,14,15.409190519112661,0,0.0,none,packet_protection
3,3,14,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.9087855950561639,0.5688,LIE,,full_dynfl,5.32014363670718,0.0,0.0,8.0,0.0,14,17.677660480673815,0,0.0,none,packet_protection
3,3,15,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.9130126015396856,0.5372,LIC,,full_dynfl,11.583985361324533,0.0,8.000000000001,0.0,0.0,14,39.86295828074965,0,8.000000000001,none,packet_protection
3,3,16,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.1628149379732393,0.5372,LIC,,full_dynfl,11.34693733238578,0.0,8.000000000001,0.0,0.0,14,41.56540457580442,0,8.000000000001,none,packet_protection
3,3,17,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.6565711564792376,0.5372,LIC,,full_dynfl,10.92921503118641,0.0,8.000000000001,0.0,0.0,14,32.092745532315604,0,8.000000000001,none,packet_protection
3,3,18,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.5926943326530782,0.5688,LIE,,full_dynfl,6.061843949432796,0.0,8.000000000001,0.0,0.0,14,18.250958007891697,0,8.000000000001,none,packet_protection
3,3,19,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.676393350591775,0.5372,LIC,,full_dynfl,11.654672847427028,0.0,8.000000000001,0.0,0.0,14,39.17472356640069,0,8.000000000001,none,packet_protection
3,3,20,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.750197009233797,0.5372,LIC,,full_dynfl,9.642783560107443,0.0,0.0,8.0,0.0,14,33.41173523316517,0,0.0,none,packet_protection
3,3,21,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0533693839806015,0.5688,LIE,,full_dynfl,6.150916359519682,0.0,8.000000000001,0.0,0.0,14,20.532518166138935,0,8.000000000001,none,packet_protection
3,3,22,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.162089858147671,0.5372,LIC,,full_dynfl,12.24658883139629,0.0,8.000000000001,0.0,0.0,14,44.632927615990404,0,8.000000000001,none,packet_protection
3,3,23,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5216668391258723,0.5372,LIC,,full_dynfl,11.710422771749487,0.0,8.000000000001,0.0,0.0,14,37.82156954453773,0,8.000000000001,none,packet_protection
3,3,24,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.509690730837996,0.5372,LIC,,full_dynfl,10.6420984181754,0.0,8.000000000001,0.0,0.0,14,36.66896112242209,0,8.000000000001,none,packet_protection
3,3,25,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.141894505673916,0.5372,LIC,,full_dynfl,10.95094101119389,0.0,8.000000000001,0.0,0.0,14,33.15881976293966,0,8.000000000001,none,packet_protection
3,3,26,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.6156949390605306,0.5372,LIC,,full_dynfl,10.230008519346677,0.0,8.000000000001,0.0,0.0,14,39.74254871833239,0,8.000000000001,none,packet_protection
3,3,27,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.3581486205054942,0.5372,LIC,,full_dynfl,9.965592983276252,0.0,8.000000000001,0.0,0.0,14,33.1343849699967,0,8.000000000001,none,packet_protection
3,3,28,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0529798758229736,0.5372,LIC,,full_dynfl,9.840726042598716,0.0,8.000000000001,0.0,0.0,14,34.10869934294777,0,8.000000000001,none,packet_protection
3,3,29,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5238328230436504,0.5372,LIC,,full_dynfl,10.440438178269828,0.0,0.0,8.0,0.0,14,32.03149898727218,0,0.0,none,packet_protection
3,3,30,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.304595337452328,0.5372,LIC,,full_dynfl,12.403331779093714,0.0,8.000000000001,0.0,0.0,14,40.37219122565941,0,8.000000000001,none,packet_protection
3,3,31,89.453136,,1,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.2969552434688674,0.948,LIIE,,full_dynfl,13.16277966097817,0.0,0.0,8.0,0.58,14,24.629069090258078,0,0.0,none,packet_protection
3,3,32,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.759725880596146,0.5372,LIC,,full_dynfl,11.651177377454303,0.0,0.0,8.0,0.0,14,39.91787307993417,0,0.0,none,packet_protection
3,3,33,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.0040228730641931,0.5688,LIE,,full_dynfl,5.514273794962578,0.0,8.000000000001,0.0,0.0,14,18.35209443381006,0,8.000000000001,none,packet_protection
3,3,34,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.4720682121450308,0.5372,LIC,,full_dynfl,12.175060262495357,0.0,8.000000000001,0.0,0.0,14,39.38986577933524,0,8.000000000001,none,packet_protection
3,3,35,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.1366723680721345,0.5372,LIC,,full_dynfl,10.201913034592279,0.0,8.000000000001,0.0,0.0,14,33.51553964517423,0,8.000000000001,none,packet_protection
3,3,36,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.9282823167918586,0.5372,LIC,,full_dynfl,11.37331950921429,0.0,8.000000000001,0.0,0.0,14,35.50038745982458,0,8.000000000001,none,packet_protection
3,3,37,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.192260315036407,0.5372,LIC,,full_dynfl,9.778839196600122,0.0,0.0,8.0,0.0,14,35.607973881054136,0,0.0,none,packet_protection
3,3,38,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.5502852751622296,0.5688,LIE,,full_dynfl,5.753327487005267,0.0,0.0,8.0,0.0,14,20.78236967331897,0,0.0,none,packet_protection
3,3,39,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.2461187749535723,0.5688,LIE,,full_dynfl,5.753084256935857,0.0,8.000000000001,0.0,0.0,14,18.8415273228706,0,8.000000000001,none,packet_protection
3,3,40,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.718281661052106,0.5372,LIC,,full_dynfl,10.126095039310202,0.0,0.0,8.0,0.0,14,37.6557083214728,0,0.0,none,packet_protection
3,3,41,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2035142721899799,0.5372,LIC,,full_dynfl,10.775342736159445,0.0,8.000000000001,0.0,0.0,14,42.26998543500237,0,8.000000000001,none,packet_protection
3,3,42,89.453136,,2,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,1.0518635048612208,0.948,LIIE,,full_dynfl,15.51242086338964,0.0,8.000000000001,0.0,0.58,14,25.00582325874152,0,8.000000000001,none,packet_protection
3,3,43,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.157731341345857,0.5372,LIC,,full_dynfl,11.43650506138513,0.0,0.0,8.0,0.0,14,39.28657005409474,0,0.0,none,packet_protection
3,3,44,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.8939537747589035,0.5688,LIE,,full_dynfl,5.508768294912493,0.0,8.000000000001,0.0,0.0,14,20.034980492352503,0,8.000000000001,none,packet_protection
3,3,45,89.453136,,5,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.1894368395630277,0.948,LIIE,,full_dynfl,10.741776809487734,0.0,0.0,8.0,0.58,14,24.72187783201798,0,0.0,none,packet_protection
3,3,46,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8664658783201349,0.5372,LIC,,full_dynfl,11.897801157533062,0.0,0.0,8.0,0.0,14,40.684656933098196,0,0.0,none,packet_protection
3,3,47,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2106043506675663,0.5372,LIC,,full_dynfl,10.577464969206881,0.0,8.000000000001,0.0,0.0,14,39.18644414799026,0,8.000000000001,none,packet_protection
3,3,48,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,1.8872330715439818,0.5688,LIE,,full_dynfl,5.1498019099746335,0.0,8.000000000001,0.0,0.0,14,14.852043846194551,0,8.000000000001,none,packet_protection
3,3,49,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_emb:none;L_E_grad:none,2.6414699298711724,0.5688,LIE,,full_dynfl,5.166677943920519,0.0,8.000000000001,0.0,0.0,14,15.650649331086193,0,8.000000000001,none,packet_protection
3,3,50,89.453136,,0,8.000000000001,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_E_upd:dp,2.357294402957413,0.948,LIIE,,full_dynfl,14.28446635122815,0.0,0.35023258995856005,0.0,0.24359999999999998,14,27.563929373389477,1,8.000000000001,dp,packet_protection
3,3,51,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.5496570969226762,0.5372,LIC,,full_dynfl,11.234438480966007,0.0,8.000000000001,0.0,0.0,14,38.19791724042889,0,8.000000000001,none,packet_protection
3,3,52,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.9663577124967927,0.5372,LIC,,full_dynfl,9.485316129428549,0.0,0.0,8.0,0.0,14,33.90821833270052,0,0.0,none,packet_protection
3,3,53,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.770461903305378,0.5372,LIC,,full_dynfl,9.840342560117394,0.0,0.0,8.0,0.0,14,33.29440425299277,0,0.0,none,packet_protection
3,3,54,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.6943280485130395,0.5372,LIC,,full_dynfl,10.53184536189455,0.0,0.0,8.0,0.0,14,32.38593704441685,0,0.0,none,packet_protection
3,3,55,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,2.4836273737631887,0.5372,LIC,,full_dynfl,12.427303930482159,0.0,8.000000000001,0.0,0.0,14,44.30698893655309,0,8.000000000001,none,packet_protection
3,3,56,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8118084234022185,0.5372,LIC,,full_dynfl,11.436359361221344,0.0,0.0,8.0,0.0,14,37.55752034894678,0,0.0,none,packet_protection
3,3,57,89.453136,,7,0.0,False,,True,True,True,True,False,True,0,0.0,0,True,3,L_E_upd:none,2.3077190009814617,0.948,LIIE,,full_dynfl,12.670599978622043,0.0,8.000000000001,0.0,0.58,14,22.410806362469437,0,8.000000000001,none,packet_protection
3,3,58,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8813699941523465,0.5372,LIC,,full_dynfl,11.211635492024893,0.0,0.0,8.0,0.0,14,40.610513425481685,0,0.0,none,packet_protection
3,3,59,60.926568,,9,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.0079643620644898,0.5372,LIC,,full_dynfl,10.903847998782938,0.0,0.0,8.0,0.0,14,39.768814488936556,0,0.0,none,packet_protection
3,3,60,60.926568,,0,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.915367883433331,0.5372,LIC,,full_dynfl,10.985554020387697,0.0,0.0,8.0,0.0,14,39.812370785707124,0,0.0,none,packet_protection
3,3,61,60.926568,,1,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.663020517394065,0.5372,LIC,,full_dynfl,10.637249970855349,0.0,8.000000000001,0.0,0.0,14,37.23833975982674,0,8.000000000001,none,packet_protection
3,3,62,60.926568,,2,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.2711442061474538,0.5372,LIC,,full_dynfl,10.693453393660615,0.0,8.000000000001,0.0,0.0,14,32.99636865933839,0,8.000000000001,none,packet_protection
3,3,63,60.926568,,3,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.4309148880902602,0.5372,LIC,,full_dynfl,10.310031577721606,0.0,8.000000000001,0.0,0.0,14,31.886236075358674,0,8.000000000001,none,packet_protection
3,3,64,60.926568,,4,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8405891045455842,0.5372,LIC,,full_dynfl,10.991156825260616,0.0,8.000000000001,0.0,0.0,14,43.743151262323494,0,8.000000000001,none,packet_protection
3,3,65,60.926568,,5,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,0.8367898073613169,0.5372,LIC,,full_dynfl,10.413270298609165,0.0,0.0,8.0,0.0,14,32.21219475917547,0,0.0,none,packet_protection
3,3,66,60.926568,,6,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.8093775561702643,0.5372,LIC,,full_dynfl,12.301247804301505,0.0,8.000000000001,0.0,0.0,14,39.7787614724322,0,8.000000000001,none,packet_protection
3,3,67,60.926568,,7,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.7349815617663098,0.5372,LIC,,full_dynfl,10.741271612091248,0.0,8.000000000001,0.0,0.0,14,36.833420844723555,0,8.000000000001,none,packet_protection
3,3,68,60.926568,,8,0.0,False,,True,True,True,True,True,True,0,0.0,0,True,3,L_C_emb:none;L_C_grad:none,1.6746949941761489,0.5372,LIC,,full_dynfl,10.966790562725395,0.0,0.0,8.0,0.0,14,33.90683024480514,0,0.0,none,packet_protection
